Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Thrift,Serialize,0,0,1699427361398,7951
Mixed,Thrift,Deserialize,0,0,1699427361398,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427361398,0
Mixed,Thrift,Serialize,0,0,1699427362395,7952
Mixed,Thrift,Deserialize,0,0,1699427362395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427362395,0
Mixed,Thrift,Serialize,0,0,1699427363393,5386
Mixed,Thrift,Deserialize,0,0,1699427363393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427363393,0
Mixed,Thrift,Serialize,0,0,1699427364390,7346
Mixed,Thrift,Deserialize,0,0,1699427364390,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427364390,0
Mixed,Thrift,Serialize,0,0,1699427365400,7400
Mixed,Thrift,Deserialize,0,0,1699427365400,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427365400,0
Mixed,Thrift,Serialize,0,0,1699427366392,8824
Mixed,Thrift,Deserialize,0,0,1699427366392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427366392,0
Mixed,Thrift,Serialize,0,0,1699427367391,10407
Mixed,Thrift,Deserialize,0,0,1699427367391,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427367391,0
Mixed,Thrift,Serialize,0,0,1699427368389,12009
Mixed,Thrift,Deserialize,0,0,1699427368389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427368389,0
Mixed,Thrift,Serialize,0,0,1699427369388,13579
Mixed,Thrift,Deserialize,0,0,1699427369388,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427369388,0
Mixed,Thrift,Serialize,0,0,1699427370399,15305
Mixed,Thrift,Deserialize,0,0,1699427370399,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427370399,0
Mixed,Thrift,Serialize,0,0,1699427371396,15856
Mixed,Thrift,Deserialize,0,0,1699427371396,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427371396,0
Mixed,Thrift,Serialize,0,0,1699427372393,15841
Mixed,Thrift,Deserialize,0,0,1699427372393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427372393,0
Mixed,Thrift,Serialize,0,0,1699427373392,15833
Mixed,Thrift,Deserialize,0,0,1699427373392,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427373392,0
Mixed,Thrift,Serialize,0,0,1699427374387,15937
Mixed,Thrift,Deserialize,0,0,1699427374387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427374387,0
Mixed,Thrift,Serialize,0,0,1699427375395,15979
Mixed,Thrift,Deserialize,0,0,1699427375395,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427375395,0
Mixed,Thrift,Serialize,0,0,1699427376383,7055
Mixed,Thrift,Deserialize,0,0,1699427376383,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427376383,0
Mixed,Thrift,Serialize,0,0,1699427377387,14731
Mixed,Thrift,Deserialize,0,0,1699427377387,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427377387,0
Mixed,Thrift,Serialize,0,0,1699427378389,15902
Mixed,Thrift,Deserialize,0,0,1699427378389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427378389,0
Mixed,Thrift,Serialize,0,0,1699427379395,16000
Mixed,Thrift,Deserialize,0,0,1699427379395,0
