Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226894680,14
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226894680,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226895511,115
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226895511,109
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226895511,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226896523,124
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226896523,129
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226896523,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226897516,125
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226897516,118
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226897516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226898793,66
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226898793,70
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226898793,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226899740,90
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226899740,91
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226899740,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226900504,161
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226900504,166
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226900504,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226901504,163
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226901504,159
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226901504,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226902516,189
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226902516,193
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226902516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226903515,146
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226903515,138
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226903515,14
Mixed,Newtonsoft.Json,Serialize,0,0,1699226904510,254
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226904510,257
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226904510,17
Mixed,Newtonsoft.Json,Serialize,0,0,1699226905522,299
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226905522,289
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226905522,20
Mixed,Newtonsoft.Json,Serialize,0,0,1699226906511,137
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226906511,128
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226906511,20
Mixed,Newtonsoft.Json,Serialize,0,0,1699226907516,178
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226907516,182
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226907516,20
Mixed,Newtonsoft.Json,Serialize,0,0,1699226908511,168
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226908511,164
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226908511,21
Mixed,Newtonsoft.Json,Serialize,0,0,1699226909516,220
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226909516,208
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226909516,20
Mixed,Newtonsoft.Json,Serialize,0,0,1699226910515,207
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226910515,208
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226910515,22
Mixed,Newtonsoft.Json,Serialize,0,0,1699226911514,178
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226911514,185
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226911514,21
Mixed,Newtonsoft.Json,Serialize,0,0,1699226912513,104
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226912513,95
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226912513,23
Mixed,Newtonsoft.Json,Serialize,0,0,1699226913510,200
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226913510,195
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226913510,22
Mixed,Newtonsoft.Json,Serialize,0,0,1699226914508,193
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226914508,198
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226914508,22
Mixed,Newtonsoft.Json,Serialize,0,0,1699226915517,243
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226915517,242
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226915517,3
Mixed,Newtonsoft.Json,Serialize,0,0,1699226916516,129
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226916516,133
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226916516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226917512,235
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226917512,237
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226917512,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226918509,404
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226918509,409
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226918509,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226919517,432
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226919517,425
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226919517,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226920508,426
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226920508,432
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226920508,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226921541,416
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226921541,414
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226921541,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226922515,345
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226922515,340
